,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Europa,Mars,True,PSO J318.5-22,TRAPPIST-1e,True,B,C,D,E,F,G,P,S,T,G,P,S
3099,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6196,0.7721518987341772,0.07977943742583932,0.0,0.024689255916907883,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7611,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4731,0.620253164556962,0.08208278076359321,0.0,0.0008513536523071684,0.0045965726526240635,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5313,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6218,0.27848101265822783,0.0,0.011236708818300741,0.0,0.036504819707247414,0.12489122777938921,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
842,0.3670886075949367,0.0002791931318489565,0.0,0.017920994381065893,0.0194127097465191,0.0007873036920399453,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4060,0.620253164556962,0.0015355622251692607,0.0,0.04805891367273965,0.0,0.0031906518045829364,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3492,0.6582278481012658,0.0,0.00016771207191493645,0.0,0.004819707247411639,0.07408942112460117,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7152,0.6075949367088608,0.0,0.005769295273873813,0.004895283500766218,4.4626918957515175e-05,0.026726888492934985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6024,0.4430379746835443,0.05988692678160117,0.0003354241438298729,0.0006810829218457347,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5545,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6787,0.34177215189873417,0.0,0.00036896655821286014,0.033756172313979226,0.0,0.0034807110595450213,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
80,0.5443037974683544,0.014727437705032456,0.0,0.0,0.028471974294894682,0.021257199685078523,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3820,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
695,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6996,0.5316455696202531,0.0,0.009358333612853454,0.0012770304784607525,0.018252409853623707,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5458,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4396,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7181,0.3037974683544304,0.0,0.021332975547579913,0.005789204835688745,0.0016511960014280614,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3144,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8315,0.5569620253164557,0.0,0.0023815114211920975,0.304273795334582,0.01905569439485898,0.016326192350723075,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4081,0.25316455696202533,0.0,0.009123536712172541,0.004597309722458709,0.0,0.009530518377325653,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8558,0.4430379746835443,0.00020939484888671738,0.046154362190990506,0.0004682445087689426,0.0,0.014917333112335805,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1183,0.6582278481012658,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2039,0.5822784810126582,0.04236755775807915,0.0,0.0017452749872296951,0.01490539093181007,0.010400696142211908,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1285,0.4177215189873418,0.0053744677880924125,0.07986448864589273,0.0,0.16315601570867547,0.006215555463473252,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1551,0.43037974683544306,0.0,0.0,0.0376723991145922,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1454,0.4050632911392405,0.003769107279960913,0.1268574111964579,0.0,0.0009371652981078187,0.00020718518211577507,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5793,0.4177215189873418,0.031897815313743284,0.0,0.0,0.0,0.018439481208303982,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3589,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8122,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5009,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1269,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2746,0.6962025316455696,0.0,0.06611209874886795,0.0032777115613825984,0.025749732238486256,0.04350888824431277,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3924,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
185,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1281,0.26582278481012656,0.0,0.001308154160936504,0.0,0.013834344876829704,0.022334562632080553,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7099,0.11392405063291139,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2029,0.25316455696202533,0.014797235987994695,0.0,0.04218457347182019,0.0,0.0005386814735010153,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8673,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5364,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7885,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3350,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7900,0.4050632911392405,0.050603755147623365,0.0,0.06985356717180316,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1890,0.25316455696202533,0.0,0.005433871130043941,0.0,0.006604784005712246,0.31570878050801804,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3235,0.3037974683544304,6.979828296223913e-05,0.01566430751685506,0.00017027073046143367,0.0,0.014130029420295861,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2113,0.5443037974683544,0.1617924199064703,0.0,0.027541290652136896,0.003614780435558729,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.49367088607594933,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3879,0.46835443037974683,0.017170377608710825,0.0,0.02992508087859697,0.00022313459478757588,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5515,0.3670886075949367,0.0,0.08033408244725455,0.0002979737783075089,0.0008925383791503035,0.0002486222185389301,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
378,0.8607594936708861,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5265,0.24050632911392406,0.0,0.02633079529064502,0.0,0.0,0.0007873036920399453,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4139,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4571,0.4430379746835443,0.0,0.03807064032469057,0.0,0.0,0.16077570132184146,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2068,0.5443037974683544,0.00013959656592447826,0.07476604165967866,0.0014047335263068278,0.00026776151374509105,0.008204533211784694,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3656,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5621,0.5822784810126582,0.0,0.10931472847415556,0.032394006470287756,0.19738486254908963,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4378,0.3291139240506329,0.0,0.027605407037198538,0.0,0.08126561942163514,0.06248705092611776,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3439,0.22784810126582278,0.04341453200251274,0.0017777479622983262,0.00034054146092286734,0.0020974651910032134,0.0016160444205030457,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3951,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2903,0.37974683544303794,0.0,0.00013416965753194915,0.0682785629150349,0.03025705105319529,0.06965565822732359,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4449,0.2911392405063291,0.04927758777134082,0.0,0.0,0.0,0.024157792234699375,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5084,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5168,0.7088607594936709,0.0,0.00013416965753194915,0.03311765707474885,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2906,0.4050632911392405,0.07587073357995393,0.0,0.0030223054656904474,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6284,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2181,0.569620253164557,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4317,0.45569620253164556,0.0,0.0,0.0,0.0323545162441985,8.287407284631003e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1860,0.34177215189873417,0.013680463460598868,0.020192533458558346,0.0,0.0,0.008204533211784694,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1568,0.6075949367088608,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1119,0.10126582278481013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8091,0.34177215189873417,0.0013959656592447826,0.0,0.0004682445087689426,0.0,0.035138606886835455,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6772,0.620253164556962,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4986,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3626,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5437,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2738,0.20253164556962025,0.001675158791093739,0.0,0.0005533798739996594,0.03199750089253838,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
933,0.3291139240506329,0.0433447337195505,3.3542414382987286e-05,0.004171632896305125,0.0004908961085326669,0.005593999917125927,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1893,0.21518987341772153,0.0030711244503385214,0.05148760607788548,0.0004256768261535842,0.002275972866833274,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5616,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3127,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7917,0.7215189873417721,0.0,0.1442659242612283,0.001319598161076111,0.029676901106747592,0.2622550035221481,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3726,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6226,0.22784810126582278,0.020171703776087107,0.060678227618824,0.00012770304784607525,8.925383791503035e-05,8.287407284631003e-05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5139,0.6455696202531646,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2718,0.43037974683544306,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6103,0.25316455696202533,0.056536609199413695,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3074,0.49367088607594933,0.0,0.03210009056451883,0.0,0.0009817922170653338,0.01661625160568516,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5625,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7946,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
7654,0.4050632911392405,0.020450896907936063,0.029819206386475696,4.256768261535842e-05,4.4626918957515175e-05,0.008287407284631003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2880,0.6329113924050633,0.11153765617365813,0.0,0.0065979908053805545,0.0011602998928953946,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5350,0.3670886075949367,0.0,0.0058028376882568004,0.0,0.0,0.047859777068744044,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3383,0.6075949367088608,0.0,0.0,4.256768261535842e-05,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1076,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
342,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5942,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3605,0.5949367088607594,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7020,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6268,0.21518987341772153,0.0,0.044913292858819974,0.0011067597479993189,0.010888968225633703,0.0006215555463473252,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1403,0.620253164556962,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8559,0.31645569620253167,0.028617296014518043,0.0010733572602555932,0.0005959475566150178,0.055292752588361305,0.00041437036423155015,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
912,0.2911392405063291,0.0,0.0,0.020858164481525623,0.0,0.01321841461898645,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5771,0.45569620253164556,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7066,0.7341772151898734,0.09534445452641865,0.008620400496427733,0.0,0.0,0.01288691832760121,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6434,0.7088607594936709,0.00013959656592447826,0.024687216985878644,0.0,0.0031685112459835774,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6345,0.31645569620253167,0.0,0.009391876027236441,0.03039332538736591,0.0,0.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
5720,0.4177215189873418,0.021009283171633978,0.0,0.021326408990294567,0.0,0.04197571789665603,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8222,0.25316455696202533,0.0007677811125846304,0.0,0.0,0.037620492681185294,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5105,0.16455696202531644,0.6923989669854121,0.0,0.007662182870764515,0.005801499464476972,0.023660547797621514,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4343,0.34177215189873417,0.0,0.015194713715493241,0.0058317725183041035,0.0593984291324527,0.06878548046243732,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7451,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1200,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6577,0.27848101265822783,0.017100579325748586,0.0,0.0,0.029498393430917532,4.1437036423155016e-05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4697,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3753,0.5316455696202531,0.0,0.015295340958642203,4.256768261535842e-05,0.053239914316315605,0.1259271536899681,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
7430,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6333,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2347,0.6075949367088608,0.0446011028128708,0.013819474725790763,0.0046824450876894255,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8314,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5886,0.6582278481012658,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2965,0.5443037974683544,0.035666922593704194,0.007815382551236037,0.0,0.0,0.005966933244934323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
578,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8568,0.569620253164557,6.979828296223913e-05,0.0,0.02715818150859867,0.0004016422706176366,0.006671362864127958,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7782,0.43037974683544306,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1866,0.27848101265822783,0.014867034270956933,0.0028511052225539193,0.014983824280606163,0.0005355230274901821,4.1437036423155016e-05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
893,0.17721518987341772,0.0,0.029685036728943747,0.00034054146092286734,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6428,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
738,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4977,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5980,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
321,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7655,0.26582278481012656,0.044950094227682,0.0,0.0,0.0,8.287407284631003e-05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7981,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5194,0.3291139240506329,0.0,0.053097641968268876,0.0,0.01035344519814352,0.33315377284216635,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3389,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5898,0.7215189873417721,0.025685768130103998,0.0,0.027073046143367953,0.04828632631203142,0.021215762648655368,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
395,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7576,0.8734177215189873,0.0,0.00902290946902358,0.0,0.008479114601927884,0.3743007500103593,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
3522,0.6075949367088608,0.0,0.000704390702042733,0.0,0.0,0.03256951062859984,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4781,0.3924050632911392,0.0017449570740559783,0.023882199040686947,0.0,0.0007140307033202428,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1707,0.22784810126582278,0.0,0.0,0.019325727907372723,0.0,0.010897940579289769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1112,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7990,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2671,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6180,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
653,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2121,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8415,0.21518987341772153,0.0,0.012276523664173348,1.0,0.0158871831488754,0.00012431110926946505,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5887,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4006,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8608,0.3037974683544304,0.0,0.0,0.03435211987059424,0.0,8.287407284631003e-05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6437,0.34177215189873417,0.0013959656592447826,0.0,0.04256768261535842,0.0016065690824705464,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1000,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8643,0.6329113924050633,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1348,0.10126582278481013,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3100,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2365,0.22784810126582278,0.059468137083827734,0.0016100358903833897,0.0,0.0003123884327026062,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
153,0.26582278481012656,0.02003210721016263,0.0,0.0006810829218457347,0.005132095680114245,0.0072514813740521275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1045,0.4810126582278481,0.06533119285265582,0.0,0.015452068789375106,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
3843,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1758,0.3670886075949367,0.0,0.0,0.0,0.0,0.03584303650602909,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2651,0.5063291139240507,0.0,0.00036896655821286014,0.0,0.09840235630132096,0.05366096216798574,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1299,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7592,0.6835443037974683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4248,0.46835443037974683,0.029734068541913867,0.0,8.513536523071684e-05,0.008657622277757944,0.012762607218331746,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1546,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6835,0.4050632911392405,0.0,0.005467413544426928,0.0,0.310290967511603,0.0020718518211577507,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4457,0.3670886075949367,0.04006421442032526,0.0,0.2102843521198706,0.08171188861121029,8.287407284631003e-05,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
559,0.2911392405063291,0.18482585328400922,0.0,0.04648390941597139,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4593,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8081,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8092,0.3670886075949367,0.0,0.0,0.0,0.0,0.08171383582646169,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
670,0.3037974683544304,0.18831576743212117,0.0,0.012812872467222883,0.0003570153516601214,0.00020718518211577507,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5738,0.5822784810126582,0.0,0.0,0.03694874851013111,0.0,0.00012431110926946505,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3635,0.5189873417721519,0.00041878969777343477,3.3542414382987286e-05,0.0004682445087689426,0.04667975722956087,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
801,0.37974683544303794,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
